MAIL_TIMESTAMP,LEVEL,LEVEL_NAME,REASON,BLOCK_ORIGINAL,BLOCK
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手桜字桜谷地,下北手桜
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手桜字守沢,下北手桜
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手桜字宮ケ沢,下北手桜
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手桜字新桜谷地,下北手桜
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手寒川字五関,下北手寒川
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手寒川字寒川,下北手寒川
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手寒川字宮沢,下北手寒川
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手通沢字上前田,下北手通沢
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手通沢字下前田,下北手通沢
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手通沢字中前田,下北手通沢
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手通沢字前田,下北手通沢
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手梨平字袖ケ沢,下北手梨平
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手梨平字梨平,下北手梨平
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手梨平字登館,下北手梨平
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手梨平字向田,下北手梨平
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字家ノ前,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字碇り,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字大沢田,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字大巻,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字上崎,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字前谷地,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手松崎字谷崎,下北手松崎
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字赤平,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字賀川,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字賀川潟下,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字細谷沢,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字前田面,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字向田,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,下北手柳館字和田,下北手柳館
2023/7/15 14:57:00,4,避難指示,土砂災害,上北手大杉沢字家ノ前,上北手大杉沢
2023/7/15 14:57:00,4,避難指示,土砂災害,上北手大杉沢字藤根,上北手大杉沢
2023/7/15 14:57:00,4,避難指示,土砂災害,上北手大戸字大戸,上北手大戸
2023/7/15 14:57:00,4,避難指示,土砂災害,上北手大戸字堀ノ内,上北手大戸
2023/7/15 15:05:00,4,避難指示,洪水,下新城笠岡字堰根,下新城笠岡
2023/7/15 15:05:00,4,避難指示,洪水,下新城岩城字右馬之丞,下新城岩城
2023/7/15 15:05:00,4,避難指示,洪水,下新城岩城字上向,下新城岩城
2023/7/15 15:05:00,4,避難指示,洪水,下新城岩城字下向,下新城岩城
2023/7/15 15:05:00,4,避難指示,洪水,下新城岩城字槻ノ木,下新城岩城
2023/7/15 15:05:00,4,避難指示,洪水,下新城岩城字見済田,下新城岩城
2023/7/15 15:05:00,4,避難指示,洪水,下新城長岡字毛無谷地,下新城長岡
2023/7/15 15:05:00,4,避難指示,洪水,上新城中字家ノ後,上新城中
2023/7/15 15:05:00,4,避難指示,洪水,上新城中字川端,上新城中
2023/7/15 15:05:00,4,避難指示,洪水,上新城中字堂ノ前,上新城中
2023/7/15 15:05:00,4,避難指示,洪水,上新城五十丁字男鹿田,上新城五十丁
2023/7/15 15:05:00,4,避難指示,洪水,上新城五十丁字大平,上新城五十丁
2023/7/15 15:07:00,4,避難指示,洪水,牛島東六丁目,牛島東六丁目
2023/7/15 15:07:00,4,避難指示,洪水,牛島東七丁目,牛島東七丁目
2023/7/15 15:07:00,4,避難指示,洪水,牛島西二丁目,牛島西二丁目
2023/7/15 15:07:00,4,避難指示,洪水,牛島西三丁目,牛島西三丁目
2023/7/15 15:07:00,4,避難指示,洪水,牛島西四丁目,牛島西四丁目
2023/7/15 15:07:00,4,避難指示,洪水,牛島南一丁目,牛島南一丁目
2023/7/15 15:07:00,4,避難指示,洪水,牛島南二丁目,牛島南二丁目
2023/7/15 15:07:00,4,避難指示,洪水,卸町五丁目,卸町五丁目
2023/7/15 15:07:00,4,避難指示,洪水,大住一丁目,大住一丁目
2023/7/15 15:07:00,4,避難指示,洪水,大住二丁目,大住二丁目
2023/7/15 15:07:00,4,避難指示,洪水,大住三丁目,大住三丁目
2023/7/15 15:07:00,4,避難指示,洪水,大住南一丁目,大住南一丁目
2023/7/15 15:07:00,4,避難指示,洪水,大住南二丁目,大住南二丁目
2023/7/15 15:07:00,4,避難指示,洪水,大住南三丁目,大住南三丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田福島一丁目,仁井田福島一丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田福島二丁目,仁井田福島二丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田二ツ屋一丁目,仁井田二ツ屋一丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田二ツ屋二丁目,仁井田二ツ屋二丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田緑町,仁井田緑町
2023/7/15 15:07:00,4,避難指示,洪水,仁井田潟中町,仁井田潟中町
2023/7/15 15:07:00,4,避難指示,洪水,仁井田蕗見町,仁井田蕗見町
2023/7/15 15:07:00,4,避難指示,洪水,仁井田目長田一丁目,仁井田目長田一丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田目長田二丁目,仁井田目長田二丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田目長田三丁目,仁井田目長田三丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田小中島,仁井田小中島
2023/7/15 15:07:00,4,避難指示,洪水,仁井田字新中島,仁井田
2023/7/15 15:07:00,4,避難指示,洪水,仁井田字西潟敷,仁井田
2023/7/15 15:07:00,4,避難指示,洪水,仁井田本町三丁目,仁井田本町三丁目
2023/7/15 15:07:00,4,避難指示,洪水,仁井田本町六丁目,仁井田本町六丁目
2023/7/15 15:07:00,4,避難指示,洪水,御野場二丁目,御野場二丁目
2023/7/15 15:07:00,4,避難指示,洪水,御野場七丁目,御野場七丁目
2023/7/15 15:07:00,4,避難指示,洪水,御野場新町五丁目,御野場新町五丁目
2023/7/15 15:07:00,4,避難指示,洪水,上北手荒巻字前田,上北手荒巻
2023/7/15 15:07:00,4,避難指示,洪水,上北手大山田字大平沢,上北手大山田
2023/7/15 15:07:00,4,避難指示,洪水,上北手猿田字後谷地,上北手猿田
2023/7/15 15:07:00,4,避難指示,洪水,上北手猿田字館ノ下,上北手猿田
2023/7/15 15:07:00,4,避難指示,洪水,上北手猿田字四ツ小屋,上北手猿田
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城笠岡字堰根,下新城笠岡
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城岩城字右馬之丞,下新城岩城
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城岩城字上向,下新城岩城
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城岩城字下向,下新城岩城
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城岩城字槻ノ木,下新城岩城
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城岩城字見済田,下新城岩城
2023/7/15 16:32:00,5,緊急安全確保,洪水,下新城長岡字毛無谷地,下新城長岡
2023/7/15 16:32:00,5,緊急安全確保,洪水,上新城中字家ノ後,上新城中
2023/7/15 16:32:00,5,緊急安全確保,洪水,上新城中字川端,上新城中
2023/7/15 16:32:00,5,緊急安全確保,洪水,上新城中字堂ノ前,上新城中
2023/7/15 16:32:00,5,緊急安全確保,洪水,上新城五十丁字男鹿田,上新城五十丁
2023/7/15 16:32:00,5,緊急安全確保,洪水,上新城五十丁字大平,上新城五十丁
2023/7/15 17:27:00,4,避難指示,洪水,牛島西三丁目,牛島西三丁目
2023/7/15 17:27:00,4,避難指示,洪水,茨島一丁目,茨島一丁目
2023/7/15 17:27:00,4,避難指示,洪水,茨島二丁目,茨島二丁目
2023/7/15 17:27:00,4,避難指示,洪水,茨島四丁目,茨島四丁目
2023/7/15 17:27:00,4,避難指示,洪水,茨島五丁目,茨島五丁目
2023/7/15 17:27:00,4,避難指示,洪水,茨島六丁目,茨島六丁目
2023/7/15 17:27:00,4,避難指示,洪水,茨島七丁目,茨島七丁目
2023/7/15 17:27:00,4,避難指示,洪水,卸町一丁目,卸町一丁目
2023/7/15 17:27:00,4,避難指示,洪水,卸町二丁目,卸町二丁目
2023/7/15 17:27:00,4,避難指示,洪水,卸町五丁目,卸町五丁目
2023/7/15 17:27:00,4,避難指示,洪水,楢山登町,楢山登町
2023/7/15 17:27:00,4,避難指示,洪水,旭南三丁目,旭南三丁目
2023/7/15 17:27:00,4,避難指示,洪水,川元小川町,川元小川町
2023/7/15 17:27:00,4,避難指示,洪水,川元開和町,川元開和町
2023/7/15 17:27:00,4,避難指示,洪水,川元むつみ町,川元むつみ町
2023/7/15 17:27:00,4,避難指示,洪水,山王二丁目,山王二丁目
2023/7/15 17:27:00,4,避難指示,洪水,山王五丁目,山王五丁目
2023/7/15 17:27:00,4,避難指示,洪水,保戸野中町,保戸野中町
2023/7/15 17:27:00,4,避難指示,洪水,旭川新藤田東町,旭川新藤田東町
2023/7/15 17:27:00,4,避難指示,洪水,旭川新藤田西町,旭川新藤田西町
2023/7/15 17:27:00,4,避難指示,洪水,添川字蓬田,添川
2023/7/15 17:27:00,4,避難指示,洪水,山内字田中,山内
2023/7/15 17:27:00,4,避難指示,洪水,山内字女夫石,山内
2023/7/15 18:14:00,4,避難指示,洪水,河辺戸島,河辺戸島
2023/7/15 18:14:00,4,避難指示,洪水,河辺北野田高屋,河辺北野田高屋
2023/7/15 18:14:00,4,避難指示,洪水,河辺松渕,河辺松渕
2023/7/15 18:14:00,4,避難指示,洪水,河辺和田,河辺和田
2023/7/15 18:14:00,4,避難指示,洪水,河辺諸井,河辺諸井
2023/7/15 18:14:00,4,避難指示,洪水,河辺三内,河辺三内
2023/7/15 18:14:00,4,避難指示,洪水,河辺岩見,河辺岩見
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和碇田,雄和碇田
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和新波,雄和新波
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和向野,雄和向野
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和左手子,雄和左手子
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和繋,雄和繋
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和女米木,雄和女米木
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和戸賀沢,雄和戸賀沢
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和相川,雄和相川
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和種沢,雄和種沢
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和平尾鳥,雄和平尾鳥
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和妙法,雄和妙法
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和石田,雄和石田
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和平沢,雄和平沢
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和下黒瀬,雄和下黒瀬
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和椿川,雄和椿川
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和田草川,雄和田草川
2023/07/16 3:54:00,3,高齢者等避難,洪水,雄和芝野新田,雄和芝野新田
2023/07/16 4:50:00,4,避難指示,洪水,雄和碇田,雄和碇田
2023/07/16 4:50:00,4,避難指示,洪水,雄和新波,雄和新波
2023/07/16 4:50:00,4,避難指示,洪水,雄和向野,雄和向野
2023/07/16 4:50:00,4,避難指示,洪水,雄和左手子,雄和左手子
2023/07/16 4:50:00,4,避難指示,洪水,雄和繋,雄和繋
2023/07/16 4:50:00,4,避難指示,洪水,雄和女米木,雄和女米木
2023/07/16 4:50:00,4,避難指示,洪水,雄和戸賀沢,雄和戸賀沢
2023/07/16 4:50:00,4,避難指示,洪水,雄和相川,雄和相川
2023/07/16 4:50:00,4,避難指示,洪水,雄和種沢,雄和種沢
2023/07/16 4:50:00,4,避難指示,洪水,雄和平尾鳥,雄和平尾鳥
2023/07/16 4:50:00,4,避難指示,洪水,雄和妙法,雄和妙法
2023/07/16 4:50:00,4,避難指示,洪水,雄和石田,雄和石田
2023/07/16 4:50:00,4,避難指示,洪水,雄和平沢,雄和平沢
2023/07/16 4:50:00,4,避難指示,洪水,雄和下黒瀬,雄和下黒瀬
2023/07/16 4:50:00,4,避難指示,洪水,雄和椿川,雄和椿川
2023/07/16 4:50:00,4,避難指示,洪水,雄和田草川,雄和田草川
2023/07/16 4:50:00,4,避難指示,洪水,雄和芝野新田,雄和芝野新田
